"DATETIME","COUNT","DOW","HOUR","DAY"
2013-03-22 09:00:00,2,"Friday",9,22
2013-03-22 10:00:00,4,"Friday",10,22
2013-03-22 11:00:00,8,"Friday",11,22
2013-03-22 12:00:00,9,"Friday",12,22
2013-03-22 13:00:00,9,"Friday",13,22
2013-03-22 14:00:00,8,"Friday",14,22
2013-03-22 15:00:00,8,"Friday",15,22
2013-03-22 16:00:00,10,"Friday",16,22
2013-03-22 17:00:00,6,"Friday",17,22
2013-03-22 18:00:00,3,"Friday",18,22
2013-03-22 19:00:00,7,"Friday",19,22
2013-03-22 20:00:00,12,"Friday",20,22
2013-03-22 21:00:00,13,"Friday",21,22
2013-03-22 22:00:00,13,"Friday",22,22
2013-03-22 23:00:00,12,"Friday",23,22
2013-03-23 00:00:00,10,"Saturday",0,23
2013-03-23 01:00:00,7,"Saturday",1,23
2013-03-23 02:00:00,6,"Saturday",2,23
2013-03-23 03:00:00,6,"Saturday",3,23
2013-03-23 04:00:00,4,"Saturday",4,23
2013-03-23 05:00:00,4,"Saturday",5,23
2013-03-23 06:00:00,5,"Saturday",6,23
2013-03-23 07:00:00,3,"Saturday",7,23
2013-03-23 08:00:00,2,"Saturday",8,23
2013-03-23 09:00:00,2,"Saturday",9,23
2013-03-23 10:00:00,2,"Saturday",10,23
2013-03-23 11:00:00,3,"Saturday",11,23
2013-03-23 12:00:00,13,"Saturday",12,23
2013-03-23 13:00:00,13,"Saturday",13,23
2013-03-23 14:00:00,14,"Saturday",14,23
2013-03-23 15:00:00,16,"Saturday",15,23
2013-03-23 16:00:00,12,"Saturday",16,23
2013-03-23 17:00:00,13,"Saturday",17,23
2013-03-23 18:00:00,15,"Saturday",18,23
2013-03-23 19:00:00,18,"Saturday",19,23
2013-03-23 20:00:00,14,"Saturday",20,23
2013-03-23 21:00:00,12,"Saturday",21,23
2013-03-23 22:00:00,16,"Saturday",22,23
2013-03-23 23:00:00,9,"Saturday",23,23
2013-03-24 00:00:00,7,"Sunday",0,24
2013-03-24 01:00:00,9,"Sunday",1,24
2013-03-24 02:00:00,6,"Sunday",2,24
2013-03-24 03:00:00,3,"Sunday",3,24
2013-03-24 04:00:00,2,"Sunday",4,24
2013-03-24 05:00:00,2,"Sunday",5,24
2013-03-24 06:00:00,3,"Sunday",6,24
2013-03-24 07:00:00,2,"Sunday",7,24
2013-03-24 08:00:00,2,"Sunday",8,24
2013-03-24 09:00:00,6,"Sunday",9,24
2013-03-24 10:00:00,3,"Sunday",10,24
2013-03-24 11:00:00,9,"Sunday",11,24
2013-03-24 12:00:00,11,"Sunday",12,24
2013-03-24 13:00:00,11,"Sunday",13,24
2013-03-24 14:00:00,10,"Sunday",14,24
2013-03-24 15:00:00,9,"Sunday",15,24
2013-03-24 16:00:00,5,"Sunday",16,24
2013-03-24 17:00:00,5,"Sunday",17,24
2013-03-24 18:00:00,7,"Sunday",18,24
2013-03-24 19:00:00,10,"Sunday",19,24
2013-03-24 20:00:00,11,"Sunday",20,24
2013-03-24 21:00:00,5,"Sunday",21,24
2013-03-24 22:00:00,5,"Sunday",22,24
2013-03-24 23:00:00,3,"Sunday",23,24
2013-03-25 00:00:00,4,"Monday",0,25
2013-03-25 01:00:00,5,"Monday",1,25
2013-03-25 02:00:00,2,"Monday",2,25
2013-03-25 03:00:00,3,"Monday",3,25
2013-03-25 04:00:00,3,"Monday",4,25
2013-03-25 05:00:00,3,"Monday",5,25
2013-03-25 06:00:00,5,"Monday",6,25
2013-03-25 07:00:00,4,"Monday",7,25
2013-03-25 08:00:00,6,"Monday",8,25
2013-03-25 09:00:00,7,"Monday",9,25
2013-03-25 10:00:00,7,"Monday",10,25
2013-03-25 11:00:00,8,"Monday",11,25
2013-03-25 12:00:00,8,"Monday",12,25
2013-03-25 13:00:00,8,"Monday",13,25
2013-03-25 14:00:00,6,"Monday",14,25
2013-03-25 15:00:00,5,"Monday",15,25
2013-03-25 16:00:00,8,"Monday",16,25
2013-03-25 17:00:00,8,"Monday",17,25
2013-03-25 18:00:00,9,"Monday",18,25
2013-03-25 19:00:00,9,"Monday",19,25
2013-03-25 20:00:00,8,"Monday",20,25
2013-03-25 21:00:00,9,"Monday",21,25
2013-03-25 22:00:00,4,"Monday",22,25
2013-03-25 23:00:00,4,"Monday",23,25
2013-03-26 00:00:00,6,"Tuesday",0,26
2013-03-26 01:00:00,4,"Tuesday",1,26
2013-03-26 02:00:00,3,"Tuesday",2,26
2013-03-26 03:00:00,4,"Tuesday",3,26
2013-03-26 04:00:00,4,"Tuesday",4,26
2013-03-26 05:00:00,1,"Tuesday",5,26
2013-03-26 06:00:00,1,"Tuesday",6,26
2013-03-26 07:00:00,1,"Tuesday",7,26
2013-03-26 08:00:00,3,"Tuesday",8,26
2013-03-26 09:00:00,8,"Tuesday",9,26
2013-03-26 10:00:00,6,"Tuesday",10,26
2013-03-26 11:00:00,5,"Tuesday",11,26
2013-03-26 12:00:00,9,"Tuesday",12,26
2013-03-26 13:00:00,12,"Tuesday",13,26
2013-03-26 14:00:00,10,"Tuesday",14,26
2013-03-26 15:00:00,7,"Tuesday",15,26
2013-03-26 16:00:00,6,"Tuesday",16,26
2013-03-26 17:00:00,7,"Tuesday",17,26
2013-03-26 18:00:00,11,"Tuesday",18,26
2013-03-26 19:00:00,9,"Tuesday",19,26
2013-03-26 20:00:00,9,"Tuesday",20,26
2013-03-26 21:00:00,11,"Tuesday",21,26
2013-03-26 22:00:00,6,"Tuesday",22,26
2013-03-26 23:00:00,8,"Tuesday",23,26
2013-03-27 00:00:00,7,"Wednesday",0,27
2013-03-27 01:00:00,4,"Wednesday",1,27
2013-03-27 02:00:00,4,"Wednesday",2,27
2013-03-27 03:00:00,8,"Wednesday",3,27
2013-03-27 04:00:00,7,"Wednesday",4,27
2013-03-27 05:00:00,3,"Wednesday",5,27
2013-03-27 06:00:00,2,"Wednesday",6,27
2013-03-27 07:00:00,6,"Wednesday",7,27
2013-03-27 08:00:00,4,"Wednesday",8,27
2013-03-27 09:00:00,2,"Wednesday",9,27
2013-03-27 10:00:00,4,"Wednesday",10,27
2013-03-27 11:00:00,5,"Wednesday",11,27
2013-03-27 12:00:00,10,"Wednesday",12,27
2013-03-27 13:00:00,10,"Wednesday",13,27
2013-03-27 14:00:00,8,"Wednesday",14,27
2013-03-27 15:00:00,9,"Wednesday",15,27
2013-03-27 16:00:00,6,"Wednesday",16,27
2013-03-27 17:00:00,7,"Wednesday",17,27
2013-03-27 18:00:00,7,"Wednesday",18,27
2013-03-27 19:00:00,11,"Wednesday",19,27
2013-03-27 20:00:00,9,"Wednesday",20,27
2013-03-27 21:00:00,4,"Wednesday",21,27
2013-03-27 22:00:00,5,"Wednesday",22,27
2013-03-27 23:00:00,4,"Wednesday",23,27
2013-03-28 00:00:00,5,"Thursday",0,28
2013-03-28 01:00:00,3,"Thursday",1,28
2013-03-28 02:00:00,3,"Thursday",2,28
2013-03-28 03:00:00,3,"Thursday",3,28
2013-03-28 04:00:00,4,"Thursday",4,28
2013-03-28 05:00:00,5,"Thursday",5,28
2013-03-28 06:00:00,4,"Thursday",6,28
2013-03-28 07:00:00,5,"Thursday",7,28
2013-03-28 08:00:00,6,"Thursday",8,28
2013-03-28 09:00:00,6,"Thursday",9,28
2013-03-28 10:00:00,9,"Thursday",10,28
2013-03-28 11:00:00,7,"Thursday",11,28
2013-03-28 12:00:00,9,"Thursday",12,28
2013-03-28 13:00:00,7,"Thursday",13,28
2013-03-28 14:00:00,5,"Thursday",14,28
2013-03-28 15:00:00,6,"Thursday",15,28
2013-03-28 16:00:00,10,"Thursday",16,28
2013-03-28 17:00:00,9,"Thursday",17,28
2013-03-28 18:00:00,11,"Thursday",18,28
2013-03-28 19:00:00,12,"Thursday",19,28
2013-03-28 20:00:00,14,"Thursday",20,28
2013-03-28 21:00:00,8,"Thursday",21,28
2013-03-28 22:00:00,6,"Thursday",22,28
2013-03-28 23:00:00,9,"Thursday",23,28
2013-03-29 00:00:00,6,"Friday",0,29
2013-03-29 01:00:00,2,"Friday",1,29
2013-03-29 02:00:00,2,"Friday",2,29
2013-03-29 03:00:00,2,"Friday",3,29
2013-03-29 04:00:00,3,"Friday",4,29
2013-03-29 05:00:00,1,"Friday",5,29
2013-03-29 06:00:00,1,"Friday",6,29
2013-03-29 07:00:00,2,"Friday",7,29
2013-03-29 08:00:00,4,"Friday",8,29
2013-03-29 09:00:00,4,"Friday",9,29
2013-03-29 10:00:00,7,"Friday",10,29
2013-03-29 11:00:00,10,"Friday",11,29
2013-03-29 12:00:00,11,"Friday",12,29
2013-03-29 13:00:00,8,"Friday",13,29
2013-03-29 14:00:00,10,"Friday",14,29
2013-03-29 15:00:00,10,"Friday",15,29
2013-03-29 16:00:00,9,"Friday",16,29
2013-03-29 17:00:00,6,"Friday",17,29
2013-03-29 18:00:00,6,"Friday",18,29
2013-03-29 19:00:00,5,"Friday",19,29
2013-03-29 20:00:00,4,"Friday",20,29
2013-03-29 21:00:00,5,"Friday",21,29
2013-03-29 22:00:00,4,"Friday",22,29
2013-03-29 23:00:00,3,"Friday",23,29
2013-03-30 00:00:00,3,"Saturday",0,30
2013-03-30 01:00:00,7,"Saturday",1,30
2013-03-30 02:00:00,6,"Saturday",2,30
2013-03-30 03:00:00,3,"Saturday",3,30
2013-03-30 04:00:00,3,"Saturday",4,30
2013-03-30 05:00:00,3,"Saturday",5,30
2013-03-30 06:00:00,3,"Saturday",6,30
2013-03-30 07:00:00,5,"Saturday",7,30
2013-03-30 08:00:00,7,"Saturday",8,30
2013-03-30 09:00:00,5,"Saturday",9,30
2013-03-30 10:00:00,7,"Saturday",10,30
2013-03-30 11:00:00,14,"Saturday",11,30
2013-03-30 12:00:00,14,"Saturday",12,30
2013-03-30 13:00:00,14,"Saturday",13,30
2013-03-30 14:00:00,10,"Saturday",14,30
2013-03-30 15:00:00,7,"Saturday",15,30
2013-03-30 16:00:00,5,"Saturday",16,30
2013-03-30 17:00:00,5,"Saturday",17,30
2013-03-30 18:00:00,7,"Saturday",18,30
2013-03-30 19:00:00,8,"Saturday",19,30
2013-03-30 20:00:00,11,"Saturday",20,30
2013-03-30 21:00:00,8,"Saturday",21,30
2013-03-30 22:00:00,9,"Saturday",22,30
2013-03-30 23:00:00,7,"Saturday",23,30
2013-03-31 00:00:00,11,"Sunday",0,31
2013-03-31 01:00:00,12,"Sunday",1,31
2013-03-31 02:00:00,12,"Sunday",2,31
2013-03-31 03:00:00,9,"Sunday",3,31
2013-03-31 04:00:00,3,"Sunday",4,31
2013-03-31 05:00:00,2,"Sunday",5,31
2013-03-31 06:00:00,2,"Sunday",6,31
2013-03-31 07:00:00,3,"Sunday",7,31
2013-03-31 08:00:00,2,"Sunday",8,31
2013-03-31 09:00:00,4,"Sunday",9,31
2013-03-31 10:00:00,10,"Sunday",10,31
2013-03-31 11:00:00,5,"Sunday",11,31
2013-03-31 12:00:00,7,"Sunday",12,31
2013-03-31 13:00:00,8,"Sunday",13,31
2013-03-31 14:00:00,8,"Sunday",14,31
2013-03-31 15:00:00,6,"Sunday",15,31
2013-03-31 16:00:00,8,"Sunday",16,31
2013-03-31 17:00:00,7,"Sunday",17,31
2013-03-31 18:00:00,10,"Sunday",18,31
2013-03-31 19:00:00,10,"Sunday",19,31
2013-03-31 20:00:00,6,"Sunday",20,31
2013-03-31 21:00:00,10,"Sunday",21,31
2013-03-31 22:00:00,5,"Sunday",22,31
2013-03-31 23:00:00,4,"Sunday",23,31
2013-04-01 00:00:00,2,"Monday",0,1
2013-04-01 01:00:00,2,"Monday",1,1
2013-04-01 02:00:00,1,"Monday",2,1
2013-04-01 03:00:00,4,"Monday",3,1
2013-04-01 04:00:00,5,"Monday",4,1
2013-04-01 05:00:00,7,"Monday",5,1
2013-04-01 06:00:00,4,"Monday",6,1
2013-04-01 07:00:00,4,"Monday",7,1
2013-04-01 08:00:00,4,"Monday",8,1
2013-04-01 09:00:00,3,"Monday",9,1
2013-04-01 10:00:00,7,"Monday",10,1
2013-04-01 11:00:00,9,"Monday",11,1
2013-04-01 12:00:00,11,"Monday",12,1
2013-04-01 13:00:00,15,"Monday",13,1
2013-04-01 14:00:00,15,"Monday",14,1
2013-04-01 15:00:00,17,"Monday",15,1
2013-04-01 16:00:00,14,"Monday",16,1
2013-04-01 17:00:00,11,"Monday",17,1
2013-04-01 18:00:00,5,"Monday",18,1
2013-04-01 19:00:00,10,"Monday",19,1
2013-04-01 20:00:00,9,"Monday",20,1
2013-04-01 21:00:00,9,"Monday",21,1
2013-04-01 22:00:00,12,"Monday",22,1
2013-04-01 23:00:00,11,"Monday",23,1
2013-04-02 00:00:00,11,"Tuesday",0,2
2013-04-02 01:00:00,10,"Tuesday",1,2
2013-04-02 02:00:00,7,"Tuesday",2,2
2013-04-02 03:00:00,3,"Tuesday",3,2
2013-04-02 04:00:00,3,"Tuesday",4,2
2013-04-02 05:00:00,4,"Tuesday",5,2
2013-04-02 06:00:00,6,"Tuesday",6,2
2013-04-02 07:00:00,7,"Tuesday",7,2
2013-04-02 08:00:00,9,"Tuesday",8,2
2013-04-02 09:00:00,8,"Tuesday",9,2
2013-04-02 10:00:00,7,"Tuesday",10,2
2013-04-02 11:00:00,9,"Tuesday",11,2
2013-04-02 12:00:00,11,"Tuesday",12,2
2013-04-02 13:00:00,12,"Tuesday",13,2
2013-04-02 14:00:00,12,"Tuesday",14,2
2013-04-02 15:00:00,12,"Tuesday",15,2
2013-04-02 16:00:00,13,"Tuesday",16,2
2013-04-02 17:00:00,11,"Tuesday",17,2
2013-04-02 18:00:00,18,"Tuesday",18,2
2013-04-02 19:00:00,20,"Tuesday",19,2
2013-04-02 20:00:00,16,"Tuesday",20,2
2013-04-02 21:00:00,15,"Tuesday",21,2
2013-04-02 22:00:00,13,"Tuesday",22,2
2013-04-02 23:00:00,11,"Tuesday",23,2
2013-04-03 00:00:00,7,"Wednesday",0,3
2013-04-03 01:00:00,6,"Wednesday",1,3
2013-04-03 02:00:00,3,"Wednesday",2,3
2013-04-03 03:00:00,3,"Wednesday",3,3
2013-04-03 04:00:00,4,"Wednesday",4,3
2013-04-03 05:00:00,3,"Wednesday",5,3
2013-04-03 06:00:00,3,"Wednesday",6,3
2013-04-03 07:00:00,4,"Wednesday",7,3
2013-04-03 08:00:00,4,"Wednesday",8,3
2013-04-03 09:00:00,6,"Wednesday",9,3
2013-04-03 10:00:00,5,"Wednesday",10,3
2013-04-03 11:00:00,10,"Wednesday",11,3
2013-04-03 12:00:00,10,"Wednesday",12,3
2013-04-03 13:00:00,11,"Wednesday",13,3
2013-04-03 14:00:00,11,"Wednesday",14,3
2013-04-03 15:00:00,12,"Wednesday",15,3
2013-04-03 16:00:00,11,"Wednesday",16,3
2013-04-03 17:00:00,9,"Wednesday",17,3
2013-04-03 18:00:00,9,"Wednesday",18,3
2013-04-03 19:00:00,12,"Wednesday",19,3
2013-04-03 20:00:00,15,"Wednesday",20,3
2013-04-03 21:00:00,17,"Wednesday",21,3
2013-04-03 22:00:00,10,"Wednesday",22,3
2013-04-03 23:00:00,4,"Wednesday",23,3
2013-04-04 00:00:00,5,"Thursday",0,4
2013-04-04 01:00:00,2,"Thursday",1,4
2013-04-04 02:00:00,3,"Thursday",2,4
2013-04-04 03:00:00,3,"Thursday",3,4
2013-04-04 04:00:00,5,"Thursday",4,4
2013-04-04 05:00:00,5,"Thursday",5,4
2013-04-04 06:00:00,7,"Thursday",6,4
2013-04-04 07:00:00,6,"Thursday",7,4
2013-04-04 08:00:00,7,"Thursday",8,4
2013-04-04 09:00:00,9,"Thursday",9,4
2013-04-04 10:00:00,9,"Thursday",10,4
2013-04-04 11:00:00,6,"Thursday",11,4
2013-04-04 12:00:00,6,"Thursday",12,4
2013-04-04 13:00:00,6,"Thursday",13,4
2013-04-04 14:00:00,7,"Thursday",14,4
2013-04-04 15:00:00,7,"Thursday",15,4
2013-04-04 16:00:00,4,"Thursday",16,4
2013-04-04 17:00:00,6,"Thursday",17,4
2013-04-04 18:00:00,9,"Thursday",18,4
2013-04-04 19:00:00,8,"Thursday",19,4
2013-04-04 20:00:00,8,"Thursday",20,4
2013-04-04 21:00:00,12,"Thursday",21,4
2013-04-04 22:00:00,8,"Thursday",22,4
2013-04-04 23:00:00,5,"Thursday",23,4
2013-04-05 00:00:00,8,"Friday",0,5
2013-04-05 01:00:00,7,"Friday",1,5
2013-04-05 02:00:00,4,"Friday",2,5
2013-04-05 03:00:00,4,"Friday",3,5
2013-04-05 04:00:00,4,"Friday",4,5
2013-04-05 05:00:00,4,"Friday",5,5
2013-04-05 06:00:00,5,"Friday",6,5
2013-04-05 07:00:00,5,"Friday",7,5
2013-04-05 08:00:00,6,"Friday",8,5
2013-04-05 09:00:00,6,"Friday",9,5
2013-04-05 10:00:00,7,"Friday",10,5
2013-04-05 11:00:00,6,"Friday",11,5
2013-04-05 12:00:00,10,"Friday",12,5
2013-04-05 13:00:00,13,"Friday",13,5
2013-04-05 14:00:00,14,"Friday",14,5
2013-04-05 15:00:00,12,"Friday",15,5
2013-04-05 16:00:00,11,"Friday",16,5
2013-04-05 17:00:00,12,"Friday",17,5
2013-04-05 18:00:00,10,"Friday",18,5
2013-04-05 19:00:00,9,"Friday",19,5
2013-04-05 20:00:00,11,"Friday",20,5
2013-04-05 21:00:00,8,"Friday",21,5
2013-04-05 22:00:00,8,"Friday",22,5
2013-04-05 23:00:00,6,"Friday",23,5
2013-04-06 00:00:00,9,"Saturday",0,6
2013-04-06 01:00:00,8,"Saturday",1,6
2013-04-06 02:00:00,6,"Saturday",2,6
2013-04-06 03:00:00,5,"Saturday",3,6
2013-04-06 04:00:00,4,"Saturday",4,6
2013-04-06 05:00:00,4,"Saturday",5,6
2013-04-06 06:00:00,2,"Saturday",6,6
2013-04-06 07:00:00,2,"Saturday",7,6
2013-04-06 08:00:00,3,"Saturday",8,6
2013-04-06 09:00:00,5,"Saturday",9,6
2013-04-06 10:00:00,9,"Saturday",10,6
2013-04-06 11:00:00,7,"Saturday",11,6
2013-04-06 12:00:00,12,"Saturday",12,6
2013-04-06 13:00:00,9,"Saturday",13,6
2013-04-06 14:00:00,8,"Saturday",14,6
2013-04-06 15:00:00,11,"Saturday",15,6
2013-04-06 16:00:00,8,"Saturday",16,6
2013-04-06 17:00:00,7,"Saturday",17,6
2013-04-06 18:00:00,6,"Saturday",18,6
2013-04-06 19:00:00,4,"Saturday",19,6
2013-04-06 20:00:00,7,"Saturday",20,6
2013-04-06 21:00:00,12,"Saturday",21,6
2013-04-06 22:00:00,8,"Saturday",22,6
2013-04-06 23:00:00,10,"Saturday",23,6
2013-04-07 00:00:00,13,"Sunday",0,7
2013-04-07 01:00:00,12,"Sunday",1,7
2013-04-07 02:00:00,7,"Sunday",2,7
2013-04-07 03:00:00,8,"Sunday",3,7
2013-04-07 04:00:00,6,"Sunday",4,7
2013-04-07 05:00:00,4,"Sunday",5,7
2013-04-07 06:00:00,4,"Sunday",6,7
2013-04-07 07:00:00,4,"Sunday",7,7
2013-04-07 08:00:00,7,"Sunday",8,7
2013-04-07 09:00:00,12,"Sunday",9,7
2013-04-07 10:00:00,5,"Sunday",10,7
2013-04-07 11:00:00,7,"Sunday",11,7
2013-04-07 12:00:00,6,"Sunday",12,7
2013-04-07 13:00:00,10,"Sunday",13,7
2013-04-07 14:00:00,10,"Sunday",14,7
2013-04-07 15:00:00,12,"Sunday",15,7
2013-04-07 16:00:00,10,"Sunday",16,7
2013-04-07 17:00:00,6,"Sunday",17,7
2013-04-07 18:00:00,6,"Sunday",18,7
2013-04-07 19:00:00,6,"Sunday",19,7
2013-04-07 20:00:00,10,"Sunday",20,7
2013-04-07 21:00:00,6,"Sunday",21,7
2013-04-07 22:00:00,5,"Sunday",22,7
2013-04-07 23:00:00,4,"Sunday",23,7
2013-04-08 00:00:00,5,"Monday",0,8
2013-04-08 01:00:00,6,"Monday",1,8
2013-04-08 02:00:00,9,"Monday",2,8
2013-04-08 03:00:00,7,"Monday",3,8
2013-04-08 04:00:00,5,"Monday",4,8
2013-04-08 05:00:00,3,"Monday",5,8
2013-04-08 06:00:00,3,"Monday",6,8
2013-04-08 07:00:00,4,"Monday",7,8
2013-04-08 08:00:00,5,"Monday",8,8
2013-04-08 09:00:00,6,"Monday",9,8
2013-04-08 10:00:00,8,"Monday",10,8
2013-04-08 11:00:00,10,"Monday",11,8
2013-04-08 12:00:00,8,"Monday",12,8
2013-04-08 13:00:00,7,"Monday",13,8
2013-04-08 14:00:00,6,"Monday",14,8
2013-04-08 15:00:00,13,"Monday",15,8
2013-04-08 16:00:00,12,"Monday",16,8
2013-04-08 17:00:00,14,"Monday",17,8
2013-04-08 18:00:00,15,"Monday",18,8
2013-04-08 19:00:00,14,"Monday",19,8
2013-04-08 20:00:00,8,"Monday",20,8
2013-04-08 21:00:00,8,"Monday",21,8
2013-04-08 22:00:00,11,"Monday",22,8
2013-04-08 23:00:00,7,"Monday",23,8
2013-04-09 00:00:00,7,"Tuesday",0,9
2013-04-09 01:00:00,9,"Tuesday",1,9
2013-04-09 02:00:00,8,"Tuesday",2,9
2013-04-09 03:00:00,8,"Tuesday",3,9
2013-04-09 04:00:00,8,"Tuesday",4,9
2013-04-09 05:00:00,6,"Tuesday",5,9
2013-04-09 06:00:00,3,"Tuesday",6,9
2013-04-09 07:00:00,4,"Tuesday",7,9
2013-04-09 08:00:00,4,"Tuesday",8,9
2013-04-09 09:00:00,6,"Tuesday",9,9
2013-04-09 10:00:00,7,"Tuesday",10,9
2013-04-09 11:00:00,10,"Tuesday",11,9
2013-04-09 12:00:00,16,"Tuesday",12,9
2013-04-09 13:00:00,12,"Tuesday",13,9
2013-04-09 14:00:00,13,"Tuesday",14,9
2013-04-09 15:00:00,10,"Tuesday",15,9
2013-04-09 16:00:00,11,"Tuesday",16,9
2013-04-09 17:00:00,11,"Tuesday",17,9
2013-04-09 18:00:00,5,"Tuesday",18,9
2013-04-09 19:00:00,8,"Tuesday",19,9
2013-04-09 20:00:00,12,"Tuesday",20,9
2013-04-09 21:00:00,12,"Tuesday",21,9
2013-04-09 22:00:00,7,"Tuesday",22,9
2013-04-09 23:00:00,6,"Tuesday",23,9
2013-04-10 00:00:00,3,"Wednesday",0,10
2013-04-10 01:00:00,4,"Wednesday",1,10
2013-04-10 02:00:00,5,"Wednesday",2,10
2013-04-10 03:00:00,6,"Wednesday",3,10
2013-04-10 04:00:00,6,"Wednesday",4,10
2013-04-10 05:00:00,5,"Wednesday",5,10
2013-04-10 06:00:00,5,"Wednesday",6,10
2013-04-10 07:00:00,3,"Wednesday",7,10
2013-04-10 08:00:00,4,"Wednesday",8,10
2013-04-10 09:00:00,4,"Wednesday",9,10
2013-04-10 10:00:00,8,"Wednesday",10,10
2013-04-10 11:00:00,11,"Wednesday",11,10
2013-04-10 12:00:00,9,"Wednesday",12,10
2013-04-10 13:00:00,9,"Wednesday",13,10
2013-04-10 14:00:00,12,"Wednesday",14,10
2013-04-10 15:00:00,12,"Wednesday",15,10
2013-04-10 16:00:00,13,"Wednesday",16,10
2013-04-10 17:00:00,14,"Wednesday",17,10
2013-04-10 18:00:00,16,"Wednesday",18,10
2013-04-10 19:00:00,18,"Wednesday",19,10
2013-04-10 20:00:00,17,"Wednesday",20,10
2013-04-10 21:00:00,12,"Wednesday",21,10
2013-04-10 22:00:00,6,"Wednesday",22,10
2013-04-10 23:00:00,9,"Wednesday",23,10
2013-04-11 00:00:00,8,"Thursday",0,11
2013-04-11 01:00:00,6,"Thursday",1,11
2013-04-11 02:00:00,3,"Thursday",2,11
2013-04-11 03:00:00,4,"Thursday",3,11
2013-04-11 04:00:00,3,"Thursday",4,11
2013-04-11 05:00:00,3,"Thursday",5,11
2013-04-11 06:00:00,6,"Thursday",6,11
2013-04-11 07:00:00,6,"Thursday",7,11
2013-04-11 08:00:00,5,"Thursday",8,11
2013-04-11 09:00:00,6,"Thursday",9,11
2013-04-11 10:00:00,11,"Thursday",10,11
2013-04-11 11:00:00,14,"Thursday",11,11
2013-04-11 12:00:00,12,"Thursday",12,11
2013-04-11 13:00:00,14,"Thursday",13,11
2013-04-11 14:00:00,8,"Thursday",14,11
2013-04-11 15:00:00,14,"Thursday",15,11
2013-04-11 16:00:00,15,"Thursday",16,11
2013-04-11 17:00:00,13,"Thursday",17,11
2013-04-11 18:00:00,8,"Thursday",18,11
2013-04-11 19:00:00,5,"Thursday",19,11
2013-04-11 20:00:00,6,"Thursday",20,11
2013-04-11 21:00:00,10,"Thursday",21,11
2013-04-11 22:00:00,8,"Thursday",22,11
2013-04-11 23:00:00,6,"Thursday",23,11
2013-04-12 00:00:00,5,"Friday",0,12
2013-04-12 01:00:00,10,"Friday",1,12
2013-04-12 02:00:00,9,"Friday",2,12
2013-04-12 03:00:00,5,"Friday",3,12
2013-04-12 04:00:00,6,"Friday",4,12
2013-04-12 05:00:00,6,"Friday",5,12
2013-04-12 06:00:00,8,"Friday",6,12
2013-04-12 07:00:00,8,"Friday",7,12
2013-04-12 08:00:00,9,"Friday",8,12
2013-04-12 09:00:00,5,"Friday",9,12
2013-04-12 10:00:00,14,"Friday",10,12
2013-04-12 11:00:00,16,"Friday",11,12
2013-04-12 12:00:00,13,"Friday",12,12
2013-04-12 13:00:00,13,"Friday",13,12
2013-04-12 14:00:00,15,"Friday",14,12
2013-04-12 15:00:00,15,"Friday",15,12
2013-04-12 16:00:00,16,"Friday",16,12
2013-04-12 17:00:00,13,"Friday",17,12
2013-04-12 18:00:00,11,"Friday",18,12
2013-04-12 19:00:00,11,"Friday",19,12
2013-04-12 20:00:00,17,"Friday",20,12
2013-04-12 21:00:00,15,"Friday",21,12
2013-04-12 22:00:00,13,"Friday",22,12
2013-04-12 23:00:00,12,"Friday",23,12
2013-04-13 00:00:00,8,"Saturday",0,13
2013-04-13 01:00:00,10,"Saturday",1,13
2013-04-13 02:00:00,13,"Saturday",2,13
2013-04-13 03:00:00,15,"Saturday",3,13
2013-04-13 04:00:00,8,"Saturday",4,13
2013-04-13 05:00:00,4,"Saturday",5,13
2013-04-13 06:00:00,3,"Saturday",6,13
2013-04-13 07:00:00,4,"Saturday",7,13
2013-04-13 08:00:00,4,"Saturday",8,13
2013-04-13 09:00:00,6,"Saturday",9,13
2013-04-13 10:00:00,7,"Saturday",10,13
2013-04-13 11:00:00,11,"Saturday",11,13
2013-04-13 12:00:00,10,"Saturday",12,13
2013-04-13 13:00:00,11,"Saturday",13,13
2013-04-13 14:00:00,8,"Saturday",14,13
2013-04-13 15:00:00,9,"Saturday",15,13
2013-04-13 16:00:00,8,"Saturday",16,13
2013-04-13 17:00:00,8,"Saturday",17,13
2013-04-13 18:00:00,8,"Saturday",18,13
2013-04-13 19:00:00,14,"Saturday",19,13
2013-04-13 20:00:00,16,"Saturday",20,13
2013-04-13 21:00:00,15,"Saturday",21,13
2013-04-13 22:00:00,16,"Saturday",22,13
2013-04-13 23:00:00,12,"Saturday",23,13
2013-04-14 00:00:00,13,"Sunday",0,14
2013-04-14 01:00:00,9,"Sunday",1,14
2013-04-14 02:00:00,6,"Sunday",2,14
2013-04-14 03:00:00,5,"Sunday",3,14
2013-04-14 04:00:00,4,"Sunday",4,14
2013-04-14 05:00:00,4,"Sunday",5,14
2013-04-14 06:00:00,4,"Sunday",6,14
2013-04-14 07:00:00,4,"Sunday",7,14
2013-04-14 08:00:00,4,"Sunday",8,14
2013-04-14 09:00:00,8,"Sunday",9,14
2013-04-14 10:00:00,9,"Sunday",10,14
2013-04-14 11:00:00,11,"Sunday",11,14
2013-04-14 12:00:00,14,"Sunday",12,14
2013-04-14 13:00:00,12,"Sunday",13,14
2013-04-14 14:00:00,16,"Sunday",14,14
2013-04-14 15:00:00,16,"Sunday",15,14
